id,R_class,P_class,Prob,spot_on,class_0_p,class_1_p,class_2_p,class_3_p,class_4_p
188135.jpg,class_4,class_4,1.0,1,1.18098135e-11,2.8728037e-11,6.111392e-10,3.3554096e-10,1.0
188215.jpg,class_4,class_4,0.99999964,1,1.5538135e-10,3.273434e-07,6.501426e-09,3.931154e-10,0.99999964
188550.jpg,class_4,class_4,1.0,1,7.601059e-12,1.1309613e-11,1.0079596e-09,4.920552e-10,1.0
188613.jpg,class_4,class_4,1.0,1,1.230413e-11,1.4713931e-11,8.229677e-10,8.088253e-10,1.0
188846.jpg,class_4,class_4,1.0,1,9.1757026e-14,5.3013073e-15,1.0896422e-12,1.9979195e-11,1.0
188923.jpg,class_4,class_4,1.0,1,2.2307041e-10,8.255728e-10,1.7137445e-08,8.912828e-09,1.0
188956.jpg,class_4,class_4,0.9999999,1,7.591745e-11,1.17131044e-07,3.423051e-10,4.2439652e-10,0.9999999
189041.jpg,class_4,class_4,1.0,1,2.8220627e-11,9.647276e-12,9.709218e-10,7.648943e-10,1.0
189115.jpg,class_4,class_4,1.0,1,2.2202883e-13,3.737358e-14,2.2383907e-12,1.3715101e-11,1.0
189755.jpg,class_4,class_4,0.9999989,1,2.1552409e-09,1.0383051e-06,4.366721e-09,2.2073664e-08,0.9999989
190331.jpg,class_4,class_4,1.0,1,3.9994643e-14,2.5135503e-14,1.937997e-12,2.9480123e-11,1.0
191181.jpg,class_4,class_4,0.9999999,1,1.8241747e-11,1.59785e-10,6.410691e-08,7.169745e-10,0.9999999
192306.jpg,class_4,class_4,0.9999999,1,3.8327997e-11,6.2557646e-08,5.040391e-10,8.820872e-10,0.9999999
192527.jpg,class_4,class_4,1.0,1,1.9983823e-13,5.0435164e-14,5.5189768e-12,2.7809139e-11,1.0
192806.jpg,class_4,class_4,0.9999994,1,8.797798e-10,7.0411357e-09,6.139625e-07,2.5327923e-08,0.9999994
193077.jpg,class_4,class_4,1.0,1,6.7618786e-11,2.3820207e-10,8.776254e-09,4.61344e-09,1.0
193365.jpg,class_4,class_4,0.99867404,1,1.8581639e-07,6.367198e-10,1.2441438e-07,0.0013256967,0.99867404
193523.jpg,class_4,class_4,1.0,1,5.4150722e-11,1.2195044e-11,3.9959114e-10,2.9751446e-10,1.0
194205.jpg,class_4,class_4,1.0,1,2.8771482e-10,7.491909e-09,2.9903774e-08,7.1619866e-09,1.0
195255.jpg,class_4,class_4,1.0,1,2.0000041e-12,6.1442843e-13,1.3014487e-10,1.2841757e-10,1.0
195403.jpg,class_4,class_4,0.9999999,1,2.1762676e-10,1.0040361e-08,9.705542e-08,4.4688813e-09,0.9999999
195617.jpg,class_4,class_4,1.0,1,5.967417e-11,1.1475127e-10,1.073834e-08,2.3756211e-08,1.0
196837.jpg,class_4,class_4,1.0,1,1.781967e-13,3.3318698e-14,1.536293e-12,1.517938e-11,1.0
196854.jpg,class_4,class_4,1.0,1,3.9370417e-12,3.1578713e-12,2.3467644e-10,2.1129876e-10,1.0
198830.jpg,class_4,class_4,1.0,1,3.0591306e-13,8.836267e-13,7.019758e-11,1.919213e-10,1.0
199080.jpg,class_4,class_4,1.0,1,3.1279685e-13,7.3516344e-15,2.173022e-12,4.102484e-11,1.0
199895.jpg,class_4,class_4,1.0,1,1.7615703e-12,8.621477e-12,3.7109982e-10,1.3320982e-10,1.0
200366.jpg,class_4,class_4,1.0,1,1.0289338e-10,4.7517264e-11,1.2067793e-09,5.7295427e-08,1.0
200519.jpg,class_4,class_4,1.0,1,1.7321225e-10,9.0963605e-11,1.317529e-09,1.22934285e-08,1.0
202609.jpg,class_4,class_4,1.0,1,2.4224433e-12,4.366561e-12,3.5340622e-10,6.3056893e-10,1.0
202613.jpg,class_4,class_4,0.9999999,1,1.2672847e-09,3.1184015e-09,8.0912386e-08,7.0514603e-09,0.9999999
202661.jpg,class_4,class_4,1.0,1,7.1798518e-12,2.5250926e-10,1.9415298e-09,8.4821095e-10,1.0
203480.jpg,class_4,class_4,1.0,1,8.024525e-11,3.341361e-09,1.4244968e-08,5.3712568e-09,1.0
203528.jpg,class_4,class_4,1.0,1,3.367055e-12,2.734053e-11,7.12044e-10,6.465427e-10,1.0
204972.jpg,class_4,class_4,1.0,1,2.278862e-13,1.3395537e-13,5.3616577e-12,2.5337756e-11,1.0
206278.jpg,class_4,class_4,1.0,1,5.505267e-12,1.8650251e-10,2.0501899e-10,4.3578563e-09,1.0
206382.jpg,class_4,class_4,0.9999976,1,9.149437e-09,2.3827536e-08,8.369491e-08,2.3107132e-06,0.9999976
207011.jpg,class_4,class_4,1.0,1,1.9147878e-11,6.200577e-11,7.083233e-09,1.5019814e-09,1.0
207129.jpg,class_4,class_4,0.9924697,1,1.1137844e-07,1.9688254e-07,0.00752447,5.4897337e-06,0.9924697
208394.jpg,class_4,class_4,0.9999999,1,8.404358e-10,4.3473705e-09,9.525284e-08,2.6749333e-08,0.9999999
208431.jpg,class_4,class_4,1.0,1,3.773263e-11,1.665928e-10,9.2198077e-10,1.678866e-10,1.0
209192.jpg,class_4,class_4,1.0,1,3.1002735e-12,2.569042e-11,4.0668507e-10,1.1190636e-10,1.0
209493.jpg,class_4,class_4,1.0,1,2.2104915e-11,4.8227825e-11,3.5051993e-08,2.7328202e-09,1.0
209789.jpg,class_4,class_4,1.0,1,1.3857613e-12,5.796071e-13,1.03635926e-10,1.4277404e-10,1.0
209806.jpg,class_4,class_4,1.0,1,2.6263072e-10,1.5126649e-09,1.2167297e-08,3.5796326e-09,1.0
209936.jpg,class_4,class_4,1.0,1,7.2075818e-12,2.304499e-12,7.791296e-11,1.5467272e-09,1.0
211643.jpg,class_4,class_4,1.0,1,1.9416295e-13,8.853128e-15,2.0584554e-12,2.3354704e-11,1.0
212151.jpg,class_4,class_4,1.0,1,2.3815265e-13,7.286505e-13,3.7729247e-11,7.462936e-11,1.0
212235.jpg,class_4,class_4,1.0,1,2.5190927e-11,1.0111575e-10,3.290951e-09,2.28834e-09,1.0
213840.jpg,class_4,class_4,0.9999994,1,1.7721494e-10,6.093142e-07,2.9631906e-08,1.7970903e-09,0.9999994
214187.jpg,class_4,class_4,0.99999845,1,8.751597e-10,1.1650661e-06,2.4787101e-07,1.490467e-07,0.99999845
216032.jpg,class_4,class_4,1.0,1,9.6595285e-14,2.0582166e-15,1.6188372e-12,4.934026e-11,1.0
216929.jpg,class_4,class_4,1.0,1,2.2626333e-13,6.913602e-15,1.3728651e-12,7.353623e-12,1.0
217454.jpg,class_4,class_4,1.0,1,1.0600285e-12,2.4285916e-12,8.472177e-11,6.857616e-11,1.0
218573.jpg,class_4,class_4,1.0,1,1.8733656e-12,3.699814e-12,5.184186e-11,1.2909464e-10,1.0
218594.jpg,class_4,class_4,0.9999999,1,6.467779e-11,1.9028105e-10,2.0010075e-08,4.4418265e-08,0.9999999
220171.jpg,class_4,class_4,1.0,1,3.8981005e-14,7.353822e-15,8.122949e-13,3.2820073e-12,1.0
220826.jpg,class_4,class_4,0.9998337,1,1.2066091e-08,0.00016596718,2.6398425e-07,3.6931784e-08,0.9998337
221052.jpg,class_4,class_4,1.0,1,8.46595e-13,4.2573424e-14,5.3451163e-12,1.8942096e-11,1.0
221172.jpg,class_4,class_4,1.0,1,1.05415024e-10,2.3089815e-09,6.8533077e-09,4.40194e-09,1.0
221588.jpg,class_4,class_4,1.0,1,2.4392645e-12,4.4761087e-12,6.605357e-10,1.778313e-10,1.0
221756.jpg,class_4,class_4,1.0,1,4.8329025e-11,1.8318623e-08,2.4777236e-09,2.8996712e-09,1.0
221778.jpg,class_4,class_4,0.999564,1,1.8572505e-08,0.00043281572,2.5147613e-06,6.447572e-07,0.999564
222208.jpg,class_4,class_4,1.0,1,7.5106405e-12,9.359708e-11,5.524775e-10,1.3106556e-10,1.0
222344.jpg,class_4,class_4,1.0,1,2.3792238e-10,5.346386e-10,1.4289556e-10,1.0743599e-09,1.0
223184.jpg,class_4,class_4,0.9999976,1,1.3495703e-09,1.318412e-07,2.110401e-06,1.7471253e-07,0.9999976
223987.jpg,class_4,class_4,0.9877242,1,7.464881e-09,0.012275696,1.1978796e-07,3.6193428e-09,0.9877242
224314.jpg,class_4,class_4,1.0,1,5.6871966e-13,1.1692317e-12,8.886966e-11,5.19446e-11,1.0
224856.jpg,class_4,class_4,0.9997291,1,3.0244266e-08,0.0002701545,6.705477e-07,5.073528e-08,0.9997291
225160.jpg,class_4,class_4,1.0,1,6.4401127e-13,3.027738e-13,3.7429993e-11,8.9032365e-11,1.0
225280.jpg,class_4,class_4,0.99999976,1,1.3290784e-09,1.6050164e-07,4.696275e-08,7.3597923e-09,0.99999976
226432.jpg,class_4,class_4,1.0,1,1.7457934e-11,1.5907003e-11,3.5564327e-09,1.0542573e-09,1.0
227732.jpg,class_4,class_4,1.0,1,3.9451997e-11,6.329883e-11,5.3468887e-09,8.467739e-10,1.0
228317.jpg,class_4,class_4,1.0,1,7.948611e-13,4.97884e-13,1.06936696e-10,1.8159786e-11,1.0
229602.jpg,class_4,class_4,1.0,1,7.07102e-12,1.1274629e-12,4.1998516e-11,2.1750063e-10,1.0
229761.jpg,class_4,class_2,0.8938641,0,2.4946152e-05,0.04609933,0.8938641,1.1172048e-05,0.06000035
230885.jpg,class_4,class_4,0.9999999,1,1.9491832e-10,3.6198337e-08,5.4680743e-08,8.550922e-09,0.9999999
231096.jpg,class_4,class_4,1.0,1,6.71352e-11,5.61665e-10,2.8931206e-08,1.7692503e-09,1.0
231232.jpg,class_4,class_4,1.0,1,3.9016156e-12,9.041289e-14,1.24598335e-11,2.4743612e-09,1.0
231410.jpg,class_4,class_4,1.0,1,4.2850454e-12,1.0998842e-12,5.3915847e-11,2.31815e-10,1.0
232245.jpg,class_4,class_4,1.0,1,7.342785e-13,3.858483e-13,8.540319e-11,1.2053708e-10,1.0
232432.jpg,class_4,class_4,1.0,1,5.975238e-12,6.494822e-09,1.1795868e-09,2.5448682e-10,1.0
232544.jpg,class_4,class_4,1.0,1,3.53736e-10,1.0682687e-09,2.604391e-08,1.0662071e-08,1.0
232582.jpg,class_4,class_4,1.0,1,1.4886245e-10,5.3419345e-09,1.770973e-08,6.0732464e-09,1.0
232631.jpg,class_4,class_4,1.0,1,1.1386761e-10,4.8388726e-10,2.4230293e-09,1.4063865e-09,1.0
232788.jpg,class_4,class_4,1.0,1,1.04679106e-10,8.4017744e-11,3.4580975e-08,7.784516e-09,1.0
233146.jpg,class_4,class_4,1.0,1,3.277403e-12,1.4424192e-11,1.2574605e-10,5.164756e-10,1.0
233198.jpg,class_4,class_4,1.0,1,5.802888e-12,1.5344862e-12,1.8035658e-11,1.7818916e-10,1.0
233300.jpg,class_4,class_4,1.0,1,3.1509086e-13,5.420802e-13,5.5087466e-11,6.705292e-11,1.0
233421.jpg,class_4,class_4,1.0,1,5.4898425e-12,1.831524e-11,4.890813e-11,1.0549454e-09,1.0
235499.jpg,class_4,class_4,1.0,1,8.997122e-12,5.3705884e-10,1.6039488e-09,5.443636e-10,1.0
236485.jpg,class_4,class_4,1.0,1,4.2050838e-12,2.4210819e-11,1.3110682e-10,2.1405305e-10,1.0
237065.jpg,class_4,class_4,1.0,1,2.0762597e-11,1.4221253e-10,3.381299e-11,4.3779046e-11,1.0
237068.jpg,class_4,class_4,0.9999467,1,7.0660064e-08,5.221027e-05,9.888653e-07,2.8072021e-08,0.9999467
237182.jpg,class_4,class_4,1.0,1,5.180516e-12,3.5283673e-12,2.3294167e-10,8.083703e-10,1.0
237223.jpg,class_4,class_4,1.0,1,4.2001575e-14,3.1266487e-14,1.7127934e-12,8.483347e-12,1.0
237520.jpg,class_4,class_4,0.9999999,1,2.2744055e-10,8.657846e-08,1.1133768e-10,5.477255e-10,0.9999999
239424.jpg,class_4,class_4,1.0,1,2.2825401e-11,1.248074e-11,1.3151395e-08,2.1861621e-09,1.0
243019.jpg,class_4,class_4,1.0,1,6.4923504e-11,2.2202886e-09,2.641178e-09,1.2693895e-09,1.0
243369.jpg,class_4,class_4,1.0,1,5.7286977e-13,5.9710884e-13,9.7384375e-12,3.057069e-11,1.0
245306.jpg,class_4,class_4,1.0,1,4.2087125e-11,5.805241e-10,4.9224624e-08,5.923266e-09,1.0
245728.jpg,class_4,class_4,1.0,1,1.4824519e-12,4.760626e-11,2.6935632e-09,4.3245516e-10,1.0
245977.jpg,class_4,class_4,0.99999976,1,1.0207069e-09,1.0071988e-08,1.9923368e-07,4.292055e-08,0.99999976
246214.jpg,class_4,class_4,1.0,1,1.0848213e-11,9.557378e-10,4.6152945e-10,1.3150804e-10,1.0
246351.jpg,class_4,class_4,0.9999995,1,1.61954e-09,3.9783748e-07,8.2574605e-09,4.7846175e-08,0.9999995
246372.jpg,class_4,class_4,1.0,1,2.952563e-12,1.0195386e-11,5.5673205e-10,4.0793974e-10,1.0
246379.jpg,class_4,class_4,1.0,1,1.3378316e-11,1.00699254e-10,5.513966e-09,7.189781e-10,1.0
246866.jpg,class_4,class_4,1.0,1,3.2133443e-12,8.406038e-11,1.7577358e-10,3.0168648e-10,1.0
247122.jpg,class_4,class_4,0.99999964,1,1.3632182e-08,1.0411512e-07,2.072543e-08,1.6624574e-07,0.99999964
247310.jpg,class_4,class_4,1.0,1,1.1642103e-10,1.5404914e-09,2.1956032e-08,1.9177613e-09,1.0
247759.jpg,class_4,class_4,1.0,1,2.9296936e-11,1.4387298e-10,1.2142862e-08,1.7381798e-09,1.0
248685.jpg,class_4,class_4,0.9999987,1,9.31073e-11,8.047955e-10,1.3013565e-06,1.7093155e-08,0.9999987
249273.jpg,class_4,class_4,1.0,1,5.9061626e-13,1.5139346e-13,1.2788001e-11,7.6547046e-11,1.0
249378.jpg,class_4,class_4,1.0,1,9.227252e-13,3.5843275e-12,7.533834e-10,1.2790374e-10,1.0
249670.jpg,class_4,class_4,1.0,1,5.3997355e-11,1.4568897e-09,2.3397653e-10,9.9711704e-11,1.0
250250.jpg,class_4,class_4,1.0,1,1.4402399e-10,5.2594512e-11,1.2899336e-08,3.7089073e-08,1.0
250629.jpg,class_4,class_4,1.0,1,6.6273462e-12,1.7992184e-12,5.7341694e-11,4.7376386e-10,1.0
250664.jpg,class_4,class_1,0.52745074,0,4.2739396e-07,0.52745074,3.139088e-08,7.197312e-07,0.4725482
251289.jpg,class_4,class_4,1.0,1,7.166926e-11,1.0422089e-10,1.3361856e-09,5.374943e-10,1.0
251469.jpg,class_4,class_4,1.0,1,1.6473564e-12,2.081964e-13,1.6749406e-11,8.957492e-10,1.0
251841.jpg,class_4,class_4,1.0,1,1.10494175e-11,4.9419375e-11,1.2878826e-09,9.43638e-10,1.0
252840.jpg,class_4,class_4,1.0,1,1.4534736e-12,5.159778e-12,3.8681253e-11,1.2029913e-10,1.0
253033.jpg,class_4,class_4,1.0,1,4.6497493e-12,5.9358104e-12,1.0550816e-10,5.5994147e-11,1.0
253670.jpg,class_4,class_4,1.0,1,2.2957785e-11,5.5533106e-10,3.0704246e-09,3.839367e-09,1.0
253965.jpg,class_4,class_4,1.0,1,3.4443098e-10,6.8364236e-10,5.382525e-10,3.607875e-08,1.0
255042.jpg,class_4,class_4,1.0,1,2.9024791e-11,3.9054484e-09,4.9700954e-08,3.4907663e-09,1.0
255771.jpg,class_4,class_4,1.0,1,1.2738205e-13,5.01872e-14,2.4134364e-12,2.7985688e-11,1.0
256394.jpg,class_4,class_4,1.0,1,1.4751023e-11,1.5715325e-11,6.4002177e-09,1.9773474e-09,1.0
256673.jpg,class_4,class_4,0.99998975,1,3.7027534e-09,3.106189e-09,1.0201479e-05,9.0589346e-08,0.99998975
256733.jpg,class_4,class_4,0.9001278,1,2.2617813e-08,8.582094e-07,0.09984366,2.7664779e-05,0.9001278
258736.jpg,class_4,class_4,1.0,1,2.4294674e-12,1.0974157e-12,7.7517784e-11,6.4520733e-10,1.0
258848.jpg,class_4,class_4,1.0,1,1.2647698e-11,3.7976146e-12,1.3610453e-10,9.442555e-10,1.0
259018.jpg,class_4,class_4,0.99999857,1,5.449477e-10,1.242765e-06,1.6524089e-07,1.404656e-08,0.99999857
259679.jpg,class_4,class_4,1.0,1,3.5750266e-13,4.691188e-13,2.0445225e-11,2.26249e-10,1.0
260287.jpg,class_4,class_4,1.0,1,3.846831e-12,4.007295e-12,9.924476e-11,1.0073729e-10,1.0
260301.jpg,class_4,class_4,1.0,1,5.3232494e-13,1.7589103e-13,1.927183e-11,2.288183e-09,1.0
260502.jpg,class_4,class_4,1.0,1,4.7248737e-12,2.9533532e-11,6.443809e-10,5.208243e-10,1.0
260893.jpg,class_4,class_4,1.0,1,1.2737489e-11,2.562686e-10,2.9073063e-10,3.784552e-10,1.0
261097.jpg,class_4,class_4,0.99996364,1,5.415002e-10,1.2663799e-07,3.4033143e-05,2.1686353e-06,0.99996364
261356.jpg,class_4,class_4,0.9999999,1,5.6960414e-10,7.958597e-08,5.3615146e-08,1.729084e-08,0.9999999
262313.jpg,class_4,class_4,0.91498387,1,5.5499346e-08,5.9319476e-08,0.08493183,8.416574e-05,0.91498387
263110.jpg,class_4,class_4,1.0,1,1.2526148e-11,5.1123255e-12,9.917858e-10,4.0808681e-10,1.0
263583.jpg,class_4,class_4,1.0,1,3.201838e-11,1.27023106e-11,3.4193008e-09,1.091858e-08,1.0
263993.jpg,class_4,class_4,1.0,1,2.7296812e-11,5.174853e-10,4.2650825e-09,1.1657108e-09,1.0
264010.jpg,class_4,class_4,1.0,1,4.2312212e-13,9.806204e-13,1.7532156e-10,4.139663e-11,1.0
264541.jpg,class_4,class_4,1.0,1,1.8546577e-12,2.1599107e-12,7.739782e-11,9.6843186e-11,1.0
264675.jpg,class_4,class_4,1.0,1,2.5584712e-10,3.3239647e-08,4.7162283e-09,1.6413277e-09,1.0
264748.jpg,class_4,class_4,1.0,1,2.087748e-11,2.8171687e-11,1.07871765e-08,1.9312585e-09,1.0
266410.jpg,class_4,class_4,1.0,1,1.1748741e-12,1.5339396e-11,7.728619e-10,1.5752787e-10,1.0
266461.jpg,class_4,class_4,1.0,1,1.0116527e-11,1.8153751e-12,1.9417658e-10,2.8652644e-10,1.0
266489.jpg,class_4,class_4,1.0,1,4.5666214e-12,8.991941e-12,1.04458024e-08,3.216127e-09,1.0
266920.jpg,class_4,class_4,1.0,1,1.0896603e-13,1.0156475e-14,1.8226436e-12,2.4858251e-11,1.0
267802.jpg,class_4,class_4,1.0,1,4.5118696e-12,1.6223186e-11,2.3862043e-10,9.666147e-10,1.0
268672.jpg,class_4,class_4,1.0,1,1.18372135e-11,1.0751081e-09,1.9122652e-08,3.498832e-09,1.0
269105.jpg,class_4,class_4,1.0,1,3.4431045e-12,7.350146e-12,3.8074602e-10,1.2282009e-09,1.0
269249.jpg,class_4,class_4,1.0,1,8.3447187e-13,1.0260259e-13,6.287212e-12,4.3869238e-11,1.0
269261.jpg,class_4,class_4,1.0,1,7.7800696e-11,1.3052845e-10,2.4129936e-09,7.5804635e-10,1.0
269665.jpg,class_4,class_4,1.0,1,1.00786055e-11,1.4054116e-11,6.1692124e-10,7.158828e-10,1.0
270149.jpg,class_4,class_4,1.0,1,3.307507e-13,4.2234323e-13,8.321962e-12,4.2010933e-11,1.0
270716.jpg,class_4,class_4,0.9999975,1,3.556958e-10,2.6100622e-09,2.535221e-06,2.2031738e-08,0.9999975
270785.jpg,class_4,class_4,1.0,1,5.744394e-11,2.8881265e-11,1.5088086e-10,1.1541423e-09,1.0
270848.jpg,class_4,class_4,1.0,1,6.123915e-13,5.2501146e-13,2.4562739e-11,1.9501205e-10,1.0
271228.jpg,class_4,class_4,1.0,1,2.1114695e-13,5.437575e-14,2.4231227e-12,3.3861653e-11,1.0
271823.jpg,class_4,class_2,1.0,0,8.069042e-09,3.450014e-08,1.0,1.0258192e-08,1.0159489e-08
271982.jpg,class_4,class_4,0.9999999,1,1.8679476e-10,1.0995219e-07,1.0572804e-08,6.0531344e-09,0.9999999
273378.jpg,class_4,class_4,1.0,1,2.3005147e-13,1.3051399e-14,2.2430235e-12,1.5376277e-11,1.0
275043.jpg,class_4,class_4,1.0,1,2.4689842e-11,5.835615e-10,3.306271e-09,3.4981646e-09,1.0
275627.jpg,class_4,class_4,0.9999995,1,8.570532e-12,3.4396078e-10,4.3025025e-07,1.9683728e-08,0.9999995
276195.jpg,class_4,class_4,0.99999976,1,2.0058659e-10,1.6176271e-08,1.2628713e-07,5.4584454e-08,0.99999976
276609.jpg,class_4,class_4,1.0,1,1.7713993e-11,2.9022867e-10,2.7531508e-09,5.194205e-10,1.0
277016.jpg,class_4,class_4,1.0,1,4.1569096e-12,4.5024108e-13,6.428555e-12,2.24862e-10,1.0
277311.jpg,class_4,class_4,0.9999945,1,3.6378982e-09,5.513792e-06,3.4285554e-09,4.3024477e-09,0.9999945
277347.jpg,class_4,class_4,1.0,1,2.2459786e-11,6.3454283e-11,2.1675364e-09,1.3919463e-09,1.0
277440.jpg,class_4,class_4,1.0,1,3.586393e-12,5.6053134e-11,1.0806859e-09,2.1275808e-08,1.0
277562.jpg,class_4,class_4,1.0,1,4.6811104e-11,3.1486125e-10,1.8818203e-09,1.1139575e-09,1.0
278746.jpg,class_4,class_4,0.9999999,1,2.410177e-10,8.898576e-09,8.0030766e-08,1.8080001e-09,0.9999999
278886.jpg,class_4,class_4,1.0,1,1.2569124e-12,6.0119604e-11,7.467852e-10,5.311979e-10,1.0
279363.jpg,class_4,class_4,0.99999774,1,3.943425e-10,1.2614669e-10,2.2497393e-06,3.3098427e-08,0.99999774
279403.jpg,class_4,class_4,1.0,1,3.7224453e-11,2.430281e-10,1.1386034e-08,1.8811277e-09,1.0
280279.jpg,class_4,class_4,1.0,1,1.5053146e-12,6.1023555e-13,7.1178695e-11,1.3458687e-10,1.0
280314.jpg,class_4,class_4,0.9999962,1,2.4399954e-08,7.457298e-08,3.0998779e-06,5.8017076e-07,0.9999962
280864.jpg,class_4,class_4,0.99982077,1,0.00012945193,2.4474917e-07,1.711827e-08,4.9515907e-05,0.99982077
281599.jpg,class_4,class_4,0.99989486,1,2.3614147e-10,0.000104784376,2.9148117e-07,9.754158e-09,0.99989486
282107.jpg,class_4,class_4,1.0,1,1.5154436e-12,2.019733e-14,3.7774233e-12,2.478676e-11,1.0
282794.jpg,class_4,class_4,0.99999964,1,2.5648123e-10,4.944637e-09,3.1275414e-07,1.39561775e-08,0.99999964
283643.jpg,class_4,class_4,1.0,1,1.704158e-12,4.238388e-12,1.274644e-10,1.5492302e-10,1.0
284617.jpg,class_4,class_4,1.0,1,1.0694005e-12,2.1729142e-12,2.0529994e-10,1.1730124e-10,1.0
285593.jpg,class_4,class_4,1.0,1,2.8024813e-13,2.8433676e-14,2.4519382e-12,7.809146e-12,1.0
285730.jpg,class_4,class_4,1.0,1,1.280605e-13,2.1539689e-13,7.1980477e-12,8.9288256e-12,1.0
286635.jpg,class_4,class_4,1.0,1,1.5101084e-12,6.226552e-12,8.1593743e-10,1.2545234e-10,1.0
288091.jpg,class_4,class_4,0.9999999,1,9.18109e-11,1.741901e-08,3.9454314e-08,1.1555105e-08,0.9999999
288469.jpg,class_4,class_4,1.0,1,8.03748e-12,9.310139e-11,4.556064e-10,8.839091e-11,1.0
288717.jpg,class_4,class_4,0.9999999,1,5.802881e-14,1.1168624e-07,1.389399e-10,8.262166e-11,0.9999999
288733.jpg,class_4,class_4,1.0,1,1.0942268e-11,5.0860875e-11,1.1297142e-09,2.7217246e-09,1.0
288950.jpg,class_4,class_4,0.99999976,1,3.3214065e-10,7.16177e-08,3.923458e-08,9.182679e-08,0.99999976
290240.jpg,class_4,class_4,0.99999344,1,5.170096e-09,6.066472e-08,6.407728e-06,1.3074906e-07,0.99999344
290919.jpg,class_4,class_4,0.9988625,1,2.1678364e-08,4.2224852e-07,0.0011348409,2.279406e-06,0.9988625
291483.jpg,class_4,class_4,0.99999976,1,1.1534746e-10,1.1610872e-07,1.1952818e-07,3.4976722e-08,0.99999976
291664.jpg,class_4,class_4,1.0,1,7.3859995e-11,1.1652383e-11,4.1936501e-10,1.5169641e-09,1.0
292016.jpg,class_4,class_4,1.0,1,2.0180088e-13,2.8100942e-12,7.744507e-11,5.0363335e-11,1.0
292558.jpg,class_4,class_4,1.0,1,2.2878815e-13,4.5675253e-13,2.5419562e-11,9.905371e-12,1.0
292684.jpg,class_4,class_4,1.0,1,5.335926e-13,9.452969e-14,7.1355916e-12,7.387362e-12,1.0
293306.jpg,class_4,class_4,1.0,1,8.919902e-13,1.4669074e-14,5.659886e-12,1.6488081e-09,1.0
293400.jpg,class_4,class_4,0.99999964,1,8.0824364e-10,2.0513715e-09,2.2880927e-07,1.2851609e-07,0.99999964
294871.jpg,class_4,class_2,0.97584563,0,1.834447e-06,1.4374099e-06,0.97584563,1.222212e-05,0.024138905
297364.jpg,class_4,class_4,0.99999976,1,5.5712785e-11,2.691081e-10,2.4420422e-07,3.364596e-08,0.99999976
297411.jpg,class_4,class_4,1.0,1,4.287635e-13,1.2401542e-13,6.3299036e-12,9.259821e-12,1.0
299721.jpg,class_4,class_4,1.0,1,1.0084374e-11,9.418919e-10,1.759455e-08,5.2037072e-09,1.0
299764.jpg,class_4,class_4,1.0,1,7.8939627e-13,9.334423e-12,1.166215e-10,3.73854e-11,1.0
301346.jpg,class_4,class_4,1.0,1,1.1884149e-12,4.2648485e-12,1.1094722e-10,1.1120081e-10,1.0
302510.jpg,class_4,class_4,0.99999964,1,4.7319766e-09,3.0717183e-07,1.834504e-09,1.7930814e-09,0.99999964
302641.jpg,class_4,class_4,1.0,1,4.112086e-12,1.4599816e-11,1.1781313e-10,2.4667685e-10,1.0
302833.jpg,class_4,class_4,1.0,1,8.598072e-13,2.6378446e-13,3.4147678e-11,3.2383154e-10,1.0
303150.jpg,class_4,class_4,1.0,1,8.183754e-13,1.3617884e-13,4.494245e-12,1.0136697e-10,1.0
304018.jpg,class_4,class_4,1.0,1,3.6738532e-11,4.3983643e-13,1.153805e-10,1.9696196e-09,1.0
304397.jpg,class_4,class_4,1.0,1,2.4152555e-12,2.2262814e-12,6.012431e-11,3.534568e-10,1.0
305068.jpg,class_4,class_4,1.0,1,3.1584949e-10,7.4374076e-09,6.836753e-09,7.808845e-09,1.0
305749.jpg,class_4,class_4,0.99999976,1,2.0745264e-10,3.0794367e-10,1.7372234e-07,7.894655e-09,0.99999976
305829.jpg,class_4,class_4,1.0,1,4.216255e-12,4.5496707e-11,4.608117e-10,4.529933e-09,1.0
305908.jpg,class_4,class_4,1.0,1,4.6082905e-11,7.687904e-11,5.4627662e-09,4.21964e-09,1.0
306020.jpg,class_4,class_4,1.0,1,5.914056e-12,2.2748374e-12,2.8721914e-10,1.4737229e-09,1.0
306082.jpg,class_4,class_4,1.0,1,1.3769981e-12,1.2965186e-13,2.3458367e-11,1.2049066e-10,1.0
307095.jpg,class_4,class_4,0.9940719,1,9.853326e-07,9.663354e-07,4.8516377e-08,0.0059261257,0.9940719
307721.jpg,class_4,class_4,1.0,1,5.4541507e-11,8.4373974e-10,8.289862e-09,2.02327e-09,1.0
309303.jpg,class_4,class_4,0.9906448,1,1.9090031e-07,1.2992905e-07,0.009344728,1.0139316e-05,0.9906448
309426.jpg,class_4,class_4,1.0,1,4.102836e-11,3.3182287e-10,2.0324743e-10,4.0862036e-10,1.0
310282.jpg,class_4,class_4,1.0,1,4.1591676e-13,2.3423593e-14,1.6424464e-12,1.0392626e-11,1.0
312689.jpg,class_4,class_4,1.0,1,2.9079206e-11,3.5947703e-11,1.8109029e-09,1.0250871e-09,1.0
313432.jpg,class_4,class_4,0.9999999,1,1.9425758e-11,8.106519e-11,6.136944e-08,3.1395642e-09,0.9999999
313447.jpg,class_4,class_4,0.99999285,1,1.1669772e-09,7.3158474e-10,7.0981105e-06,4.7568232e-08,0.99999285
